accession	protein_id	datatype
BGC0001418.4	APZ78696.1	GenBank
BGC0001418.4	APZ78697.1	GenBank
BGC0001419.4	APZ78698.1	GenBank
BGC0001419.4	APZ78699.1	GenBank
BGC0001419.4	APZ78700.1	GenBank
BGC0001419.4	APZ78701.1	GenBank
BGC0001419.4	APZ78702.1	GenBank
BGC0001419.4	APZ78703.1	GenBank
BGC0001419.4	APZ78704.1	GenBank
BGC0001419.4	APZ78705.1	GenBank
BGC0001419.4	APZ78706.1	GenBank
BGC0001419.4	APZ78707.1	GenBank
BGC0001419.4	APZ78708.1	GenBank
BGC0001419.4	APZ78709.1	GenBank
BGC0001420.4	APZ78710.1	GenBank
BGC0001420.4	APZ78711.1	GenBank
BGC0001420.4	APZ78712.1	GenBank
BGC0001420.4	APZ78713.1	GenBank
BGC0001420.4	APZ78714.1	GenBank
BGC0001420.4	APZ78715.1	GenBank
BGC0001420.4	APZ78716.1	GenBank
BGC0001420.4	APZ78717.1	GenBank
BGC0001420.4	APZ78718.1	GenBank
BGC0001420.4	APZ78719.1	GenBank
BGC0001420.4	APZ78720.1	GenBank
BGC0001420.4	APZ78721.1	GenBank
BGC0001420.4	APZ78722.1	GenBank
BGC0001421.4	APZ78723.1	GenBank
BGC0001421.4	APZ78724.1	GenBank
BGC0001421.4	APZ78725.1	GenBank
BGC0001421.4	APZ78726.1	GenBank
BGC0001421.4	APZ78727.1	GenBank
BGC0001421.4	APZ78728.1	GenBank
BGC0001421.4	APZ78729.1	GenBank
BGC0001421.4	APZ78730.1	GenBank
BGC0001421.4	APZ78731.1	GenBank
BGC0001421.4	APZ78732.1	GenBank
BGC0001421.4	APZ78733.1	GenBank
BGC0001421.4	APZ78734.1	GenBank
BGC0001421.4	APZ78735.1	GenBank
BGC0001422.4	APZ78736.1	GenBank
BGC0001422.4	APZ78737.1	GenBank
BGC0001422.4	APZ78738.1	GenBank
BGC0001422.4	APZ78739.1	GenBank
BGC0001422.4	APZ78740.1	GenBank
BGC0001422.4	APZ78741.1	GenBank
BGC0001422.4	APZ78742.1	GenBank
BGC0001422.4	APZ78743.1	GenBank
BGC0001422.4	APZ78744.1	GenBank
BGC0001422.4	APZ78745.1	GenBank
BGC0001422.4	APZ78746.1	GenBank
BGC0001422.4	APZ78747.1	GenBank
BGC0001422.4	APZ78748.1	GenBank
BGC0001422.4	APZ78749.1	GenBank
BGC0001423.4	APZ78750.1	GenBank
BGC0001423.4	APZ78751.1	GenBank
BGC0001423.4	APZ78752.1	GenBank
BGC0001423.4	APZ78753.1	GenBank
BGC0001423.4	APZ78754.1	GenBank
BGC0001423.4	APZ78755.1	GenBank
BGC0001423.4	APZ78756.1	GenBank
BGC0001423.4	APZ78757.1	GenBank
BGC0001423.4	APZ78758.1	GenBank
BGC0001423.4	APZ78759.1	GenBank
BGC0001423.4	APZ78760.1	GenBank
BGC0001423.4	APZ78761.1	GenBank
BGC0001423.4	APZ78762.1	GenBank
BGC0001424.4	AQM37577.1	GenBank
BGC0001424.4	AQM37578.1	GenBank
BGC0001424.4	AQM37579.1	GenBank
BGC0001424.4	AQM37580.1	GenBank
BGC0001424.4	AQM37581.1	GenBank
BGC0001424.4	AQM37582.1	GenBank
BGC0001424.4	AQM37583.1	GenBank
BGC0001424.4	AQM37584.1	GenBank
BGC0001424.4	AQM37585.1	GenBank
BGC0001424.4	AQM37586.1	GenBank
BGC0001424.4	AQM37587.1	GenBank
BGC0001424.4	AQM37588.1	GenBank
BGC0001424.4	AQM37589.1	GenBank
BGC0001424.4	AQM37590.1	GenBank
BGC0001425.4	APZ78763.1	GenBank
BGC0001425.4	APZ78764.1	GenBank
BGC0001425.4	APZ78765.1	GenBank
BGC0001425.4	APZ78766.1	GenBank
BGC0001425.4	APZ78767.1	GenBank
BGC0001425.4	APZ78768.1	GenBank
BGC0001425.4	APZ78769.1	GenBank
BGC0001425.4	APZ78770.1	GenBank
BGC0001425.4	APZ78771.1	GenBank
BGC0001425.4	APZ78772.1	GenBank
BGC0001425.4	APZ78773.1	GenBank
BGC0001425.4	APZ78774.1	GenBank
BGC0001425.4	APZ78775.1	GenBank
BGC0001426.4	APZ78776.1	GenBank
BGC0001426.4	APZ78777.1	GenBank
BGC0001426.4	APZ78778.1	GenBank
BGC0001426.4	APZ78779.1	GenBank
BGC0001426.4	APZ78780.1	GenBank
BGC0001426.4	APZ78781.1	GenBank
BGC0001426.4	APZ78782.1	GenBank
BGC0001426.4	APZ78783.1	GenBank
BGC0001426.4	APZ78784.1	GenBank
BGC0001426.4	APZ78785.1	GenBank
BGC0001426.4	APZ78786.1	GenBank
BGC0001426.4	APZ78787.1	GenBank
BGC0001426.4	APZ78788.1	GenBank
BGC0001427.4	APZ78789.1	GenBank
BGC0001427.4	APZ78790.1	GenBank
BGC0001427.4	APZ78791.1	GenBank
BGC0001427.4	APZ78792.1	GenBank
BGC0001427.4	APZ78793.1	GenBank
BGC0001427.4	APZ78794.1	GenBank
BGC0001427.4	APZ78795.1	GenBank
BGC0001427.4	APZ78796.1	GenBank
BGC0001427.4	APZ78797.1	GenBank
BGC0001427.4	APZ78798.1	GenBank
BGC0001427.4	APZ78799.1	GenBank
BGC0001427.4	APZ78800.1	GenBank
BGC0001427.4	APZ78801.1	GenBank
BGC0001428.4	APZ78802.1	GenBank
BGC0001428.4	APZ78803.1	GenBank
BGC0001428.4	APZ78804.1	GenBank
BGC0001428.4	APZ78805.1	GenBank
BGC0001428.4	APZ78806.1	GenBank
BGC0001428.4	APZ78807.1	GenBank
BGC0001428.4	APZ78808.1	GenBank
BGC0001428.4	APZ78809.1	GenBank
BGC0001428.4	APZ78810.1	GenBank
BGC0001428.4	APZ78811.1	GenBank
BGC0001428.4	APZ78812.1	GenBank
BGC0001428.4	APZ78813.1	GenBank
BGC0001428.4	APZ78814.1	GenBank
BGC0001428.4	APZ78815.1	GenBank
BGC0001429.4	APZ78816.1	GenBank
BGC0001429.4	APZ78817.1	GenBank
BGC0001429.4	APZ78818.1	GenBank
BGC0001429.4	APZ78819.1	GenBank
BGC0001429.4	APZ78820.1	GenBank
BGC0001429.4	APZ78821.1	GenBank
BGC0001429.4	APZ78822.1	GenBank
BGC0001429.4	APZ78823.1	GenBank
BGC0001429.4	APZ78824.1	GenBank
BGC0001429.4	APZ78825.1	GenBank
BGC0001429.4	APZ78826.1	GenBank
BGC0001429.4	APZ78827.1	GenBank
BGC0001430.4	APZ78828.1	GenBank
BGC0001430.4	APZ78829.1	GenBank
BGC0001430.4	APZ78830.1	GenBank
BGC0001430.4	APZ78831.1	GenBank
BGC0001430.4	APZ78832.1	GenBank
BGC0001430.4	APZ78833.1	GenBank
BGC0001430.4	APZ78834.1	GenBank
BGC0001430.4	APZ78835.1	GenBank
BGC0001430.4	APZ78836.1	GenBank
BGC0001430.4	APZ78837.1	GenBank
BGC0001430.4	APZ78838.1	GenBank
BGC0001430.4	APZ78839.1	GenBank
BGC0001431.4	APZ78840.1	GenBank
BGC0001431.4	APZ78841.1	GenBank
BGC0001431.4	APZ78842.1	GenBank
BGC0001431.4	APZ78843.1	GenBank
BGC0001431.4	APZ78844.1	GenBank
BGC0001431.4	APZ78845.1	GenBank
BGC0001431.4	APZ78846.1	GenBank
BGC0001431.4	APZ78847.1	GenBank
BGC0001431.4	APZ78848.1	GenBank
BGC0001431.4	APZ78849.1	GenBank
BGC0001431.4	APZ78850.1	GenBank
BGC0001431.4	APZ78851.1	GenBank
BGC0001432.4	APZ78852.1	GenBank
BGC0001432.4	APZ78853.1	GenBank
BGC0001432.4	APZ78854.1	GenBank
BGC0001432.4	APZ78855.1	GenBank
BGC0001432.4	APZ78856.1	GenBank
BGC0001432.4	APZ78857.1	GenBank
BGC0001432.4	APZ78858.1	GenBank
BGC0001433.5	SCO70297.1	GenBank
BGC0001433.5	SCO70298.1	GenBank
BGC0001433.5	SCO70299.1	GenBank
BGC0001433.5	SCO70300.1	GenBank
BGC0001433.5	SCO70301.1	GenBank
BGC0001433.5	SCO70302.1	GenBank
BGC0001433.5	SCO70303.1	GenBank
BGC0001433.5	SCO70304.1	GenBank
BGC0001433.5	SCO70305.1	GenBank
BGC0001433.5	SCO70306.1	GenBank
BGC0001433.5	SCO70307.1	GenBank
BGC0001433.5	SCO70308.1	GenBank
BGC0001433.5	SCO70309.1	GenBank
BGC0001433.5	SCO70310.1	GenBank
BGC0001433.5	SCO70311.1	GenBank
BGC0001433.5	SCO70312.1	GenBank
BGC0001433.5	SCO70313.1	GenBank
BGC0001433.5	SCO70314.1	GenBank
BGC0001433.5	SCO70315.1	GenBank
BGC0001433.5	SCO70316.1	GenBank
BGC0001433.5	SCO70317.1	GenBank
BGC0001433.5	SCO70318.1	GenBank
BGC0001433.5	SCO70319.1	GenBank
BGC0001433.5	SCO70320.1	GenBank
BGC0001433.5	SCO70321.1	GenBank
BGC0001433.5	SCO70322.1	GenBank
BGC0001433.5	SCO70323.1	GenBank
BGC0001433.5	SCO70324.1	GenBank
BGC0001433.5	SCO70325.1	GenBank
BGC0001433.5	SCO70326.1	GenBank
BGC0001433.5	SCO70327.1	GenBank
BGC0001433.5	SCO70328.1	GenBank
BGC0001433.5	SCO70329.1	GenBank
BGC0001433.5	SCO70330.1	GenBank
BGC0001433.5	SCO70331.1	GenBank
BGC0001433.5	SCO70332.1	GenBank
BGC0001433.5	SCO70333.1	GenBank
BGC0001434.3	ANG60379.1	GenBank
BGC0001434.3	ANG60380.1	GenBank
BGC0001434.3	ANG60381.1	GenBank
BGC0001435.4	AJD77019.1	GenBank
BGC0001435.4	AJD77020.1	GenBank
BGC0001435.4	AJD77021.1	GenBank
BGC0001435.4	AJD77022.1	GenBank
BGC0001435.4	AJD77023.1	GenBank
BGC0001435.4	AJD77024.1	GenBank
BGC0001435.4	AJD77025.1	GenBank
BGC0001435.4	AJD77026.1	GenBank
BGC0001435.4	AJD77027.1	GenBank
BGC0001435.4	AJD77028.1	GenBank
BGC0001435.4	AJD77029.1	GenBank
BGC0001435.4	AJD77030.1	GenBank
BGC0001435.4	AJD77031.1	GenBank
BGC0001435.4	AJD77032.1	GenBank
BGC0001435.4	AJD77033.1	GenBank
BGC0001435.4	AJD77034.1	GenBank
BGC0001435.4	AJD77035.1	GenBank
BGC0001435.4	AJD77036.1	GenBank
BGC0001435.4	AJD77037.1	GenBank
BGC0001435.4	AJD77038.1	GenBank
BGC0001435.4	AJD77039.1	GenBank
BGC0001435.4	AJD77040.1	GenBank
BGC0001435.4	AJD77041.1	GenBank
BGC0001435.4	AJD77042.1	GenBank
BGC0001435.4	AJD77043.1	GenBank
BGC0001437.5	AQZ26579.1	GenBank
BGC0001437.5	AQZ26580.1	GenBank
BGC0001437.5	AQZ26581.1	GenBank
BGC0001437.5	AQZ26582.1	GenBank
BGC0001437.5	AQZ26583.1	GenBank
BGC0001437.5	AQZ26584.1	GenBank
BGC0001437.5	AQZ26585.1	GenBank
BGC0001437.5	AQZ26586.1	GenBank
BGC0001437.5	AQZ26587.1	GenBank
BGC0001437.5	AQZ26588.1	GenBank
BGC0001437.5	AQZ26589.1	GenBank
BGC0001437.5	AQZ26590.1	GenBank
BGC0001437.5	AQZ26591.1	GenBank
BGC0001437.5	AQZ26592.1	GenBank
BGC0001438.5	OWA25221.1	GenBank
BGC0001438.5	OWA25222.1	GenBank
BGC0001438.5	OWA25223.1	GenBank
BGC0001438.5	OWA25224.1	GenBank
BGC0001438.5	OWA25225.1	GenBank
BGC0001438.5	OWA25226.1	GenBank
BGC0001438.5	OWA25227.1	GenBank
BGC0001438.5	OWA25228.1	GenBank
BGC0001438.5	OWA25229.1	GenBank
BGC0001438.5	OWA25230.1	GenBank
BGC0001438.5	OWA25231.1	GenBank
BGC0001438.5	OWA25232.1	GenBank
BGC0001438.5	OWA25233.1	GenBank
BGC0001438.5	OWA25234.1	GenBank
BGC0001438.5	OWA25479.1	GenBank
BGC0001438.5	OWA25235.1	GenBank
BGC0001438.5	OWA25236.1	GenBank
BGC0001438.5	OWA25237.1	GenBank
BGC0001438.5	OWA25480.1	GenBank
BGC0001438.5	OWA25238.1	GenBank
BGC0001438.5	OWA25239.1	GenBank
BGC0001438.5	OWA25240.1	GenBank
BGC0001438.5	B9W61_07270	Unknown
BGC0001438.5	OWA25241.1	GenBank
BGC0001438.5	OWA25242.1	GenBank
BGC0001438.5	OWA25243.1	GenBank
BGC0001438.5	OWA25244.1	GenBank
BGC0001438.5	OWA25245.1	GenBank
BGC0001438.5	OWA25246.1	GenBank
BGC0001438.5	OWA25247.1	GenBank
BGC0001438.5	OWA25248.1	GenBank
BGC0001438.5	OWA25481.1	GenBank
BGC0001438.5	OWA25249.1	GenBank
BGC0001438.5	OWA25250.1	GenBank
BGC0001439.5	OWA01596.1	GenBank
BGC0001439.5	OWA01597.1	GenBank
BGC0001439.5	OWA01598.1	GenBank
BGC0001439.5	OWA01599.1	GenBank
BGC0001439.5	OWA01600.1	GenBank
BGC0001439.5	OWA01601.1	GenBank
BGC0001439.5	OWA01602.1	GenBank
BGC0001439.5	OWA01603.1	GenBank
BGC0001439.5	OWA01604.1	GenBank
BGC0001439.5	OWA01605.1	GenBank
BGC0001439.5	OWA01606.1	GenBank
BGC0001439.5	OWA01607.1	GenBank
BGC0001439.5	OWA01608.1	GenBank
BGC0001439.5	OWA01609.1	GenBank
BGC0001439.5	OWA01610.1	GenBank
BGC0001439.5	OWA01611.1	GenBank
BGC0001439.5	B9W62_32005	Unknown
BGC0001439.5	OWA01612.1	GenBank
BGC0001439.5	OWA01613.1	GenBank
BGC0001439.5	OWA01614.1	GenBank
BGC0001439.5	OWA01615.1	GenBank
BGC0001439.5	OWA01684.1	GenBank
BGC0001439.5	OWA01685.1	GenBank
BGC0001439.5	OWA01616.1	GenBank
BGC0001439.5	OWA01617.1	GenBank
BGC0001439.5	OWA01618.1	GenBank
BGC0001439.5	OWA01619.1	GenBank
BGC0001439.5	OWA01620.1	GenBank
BGC0001439.5	OWA01621.1	GenBank
BGC0001439.5	OWA01622.1	GenBank
BGC0001439.5	OWA01623.1	GenBank
BGC0001439.5	OWA01624.1	GenBank
BGC0001439.5	OWA01625.1	GenBank
BGC0001440.5	ARO49558.1	GenBank
BGC0001440.5	ARO49559.1	GenBank
BGC0001440.5	ARO49560.1	GenBank
BGC0001440.5	ARO49561.1	GenBank
BGC0001440.5	ARO49562.1	GenBank
BGC0001440.5	ARO49563.1	GenBank
BGC0001440.5	ARO49564.1	GenBank
BGC0001440.5	ARO49565.1	GenBank
BGC0001440.5	ARO49566.1	GenBank
BGC0001440.5	ARO49567.1	GenBank
BGC0001441.5	ARO49568.1	GenBank
BGC0001441.5	ARO49569.1	GenBank
BGC0001441.5	ARO49570.1	GenBank
BGC0001441.5	ARO49571.1	GenBank
BGC0001441.5	ARO49572.1	GenBank
BGC0001441.5	ARO49573.1	GenBank
BGC0001441.5	ARO49574.1	GenBank
BGC0001441.5	ARO49575.1	GenBank
BGC0001441.5	ARO49576.1	GenBank
BGC0001441.5	ARO49577.1	GenBank
BGC0001441.5	ARO49578.1	GenBank
BGC0001441.5	ARO49579.1	GenBank
BGC0001441.5	ARO49580.1	GenBank
BGC0001441.5	ARO49581.1	GenBank
BGC0001441.5	ARO49582.1	GenBank
BGC0001441.5	ARO49583.1	GenBank
BGC0001441.5	ARO49584.1	GenBank
BGC0001441.5	ARO49585.1	GenBank
BGC0001441.5	ARO49586.1	GenBank
BGC0001441.5	ARO49587.1	GenBank
BGC0001441.5	ARO49588.1	GenBank
BGC0001441.5	ARO49589.1	GenBank
BGC0001441.5	ARO49590.1	GenBank
BGC0001441.5	ARO49591.1	GenBank
BGC0001442.5	ATJ33995.1	GenBank
BGC0001442.5	ATJ33996.1	GenBank
BGC0001442.5	ATJ33997.1	GenBank
BGC0001442.5	ATJ33998.1	GenBank
BGC0001442.5	ATJ33999.1	GenBank
BGC0001442.5	ATJ34000.1	GenBank
BGC0001442.5	ATJ34001.1	GenBank
BGC0001442.5	ATJ34002.1	GenBank
BGC0001442.5	ATJ34003.1	GenBank
BGC0001442.5	ATJ34004.1	GenBank
BGC0001442.5	ATJ34005.1	GenBank
BGC0001442.5	ATJ34006.1	GenBank
BGC0001442.5	ATJ34007.1	GenBank
BGC0001442.5	ATJ34008.1	GenBank
BGC0001442.5	ATJ34009.1	GenBank
BGC0001442.5	ATJ34010.1	GenBank
BGC0001442.5	ATJ34011.1	GenBank
BGC0001442.5	ATJ34012.1	GenBank
BGC0001443.5	G339_RS40700	Unknown
BGC0001443.5	G339_RS0128875	Unknown
BGC0001443.5	G339_RS0128880	Unknown
BGC0001443.5	G339_RS37205	Unknown
BGC0001443.5	G339_RS35690	Unknown
BGC0001443.5	G339_RS0128895	Unknown
BGC0001443.5	G339_RS0128900	Unknown
BGC0001443.5	G339_RS0128905	Unknown
BGC0001443.5	G339_RS0128910	Unknown
BGC0001443.5	G339_RS0128915	Unknown
BGC0001443.5	G339_RS0128920	Unknown
BGC0001443.5	G339_RS35695	Unknown
BGC0001443.5	G339_RS35700	Unknown
BGC0001443.5	G339_RS0128935	Unknown
BGC0001443.5	G339_RS0128940	Unknown
BGC0001443.5	G339_RS0128945	Unknown
BGC0001443.5	G339_RS35705	Unknown
BGC0001443.5	G339_RS0128955	Unknown
BGC0001444.5	KDQ70105.1	GenBank
BGC0001444.5	KDQ70106.1	GenBank
BGC0001444.5	KDQ70107.1	GenBank
BGC0001444.5	KDQ70108.1	GenBank
BGC0001444.5	KDQ70109.1	GenBank
BGC0001444.5	KDQ70110.1	GenBank
BGC0001444.5	KDQ70111.1	GenBank
BGC0001444.5	KDQ70112.1	GenBank
BGC0001444.5	KDQ70113.1	GenBank
BGC0001445.5	B8NJG3.1	GenBank
BGC0001445.5	AFLA_066850	Unknown
BGC0001445.5	B8NJG5.1	GenBank
BGC0001445.5	AFLA_066870	Unknown
BGC0001445.5	B8NJG7.1	GenBank
BGC0001445.5	B8NJG8.1	GenBank
BGC0001445.5	B8NJG9.1	GenBank
BGC0001445.5	B8NJH0.1	GenBank
BGC0001445.5	B8NJH1.1	GenBank
BGC0001445.5	B8NJH2.1	GenBank
BGC0001445.5	B8NJH3.1	GenBank
BGC0001446.5	B8MYS5.1	GenBank
BGC0001446.5	B8MYS6.1	GenBank
BGC0001446.5	B8MYS7.1	GenBank
BGC0001446.5	B8MYS8.1	GenBank
BGC0001447.3	EHK80142.1	GenBank
BGC0001447.3	EHK80143.1	GenBank
BGC0001447.3	EHK80144.1	GenBank
BGC0001447.3	EHK80145.1	GenBank
BGC0001447.3	EHK80146.1	GenBank
BGC0001447.3	EHK80147.1	GenBank
BGC0001447.3	EHK80148.1	GenBank
BGC0001447.3	EHK80149.1	GenBank
BGC0001447.3	EHK80150.1	GenBank
BGC0001447.3	EHK80151.1	GenBank
BGC0001447.3	EHK80152.1	GenBank
BGC0001447.3	EHK80153.1	GenBank
BGC0001447.3	EHK80154.1	GenBank
BGC0001447.3	EHK80155.1	GenBank
BGC0001447.3	EHK80156.1	GenBank
BGC0001447.3	EHK80157.1	GenBank
BGC0001447.3	EHK80158.1	GenBank
BGC0001447.3	EHK80159.1	GenBank
BGC0001447.3	EHK80160.1	GenBank
BGC0001447.3	EHK80161.1	GenBank
BGC0001447.3	EHK80162.1	GenBank
BGC0001447.3	EHK80163.1	GenBank
BGC0001447.3	EHK80164.1	GenBank
BGC0001447.3	EHK80165.1	GenBank
BGC0001447.3	EHK80166.1	GenBank
BGC0001447.3	EHK80167.1	GenBank
BGC0001447.3	EHK80168.1	GenBank
BGC0001447.3	EHK80169.1	GenBank
BGC0001447.3	EHK80170.1	GenBank
BGC0001447.3	EHK80171.1	GenBank
BGC0001447.3	EHK80172.1	GenBank
BGC0001447.3	EHK80173.1	GenBank
BGC0001447.3	EHK80174.1	GenBank
BGC0001447.3	EHK80175.1	GenBank
BGC0001447.3	EHK80176.1	GenBank
BGC0001447.3	EHK80177.1	GenBank
BGC0001447.3	EHK80178.1	GenBank
BGC0001448.5	ARU08060.1	GenBank
BGC0001448.5	ARU08061.1	GenBank
BGC0001448.5	ARU08062.1	GenBank
BGC0001448.5	ARU08063.1	GenBank
BGC0001448.5	ARU08064.1	GenBank
BGC0001448.5	ARU08065.1	GenBank
BGC0001448.5	ARU08066.1	GenBank
BGC0001448.5	ARU08067.1	GenBank
BGC0001448.5	ARU08068.1	GenBank
BGC0001448.5	ARU08069.1	GenBank
BGC0001448.5	ARU08070.1	GenBank
BGC0001448.5	ARU08071.1	GenBank
BGC0001448.5	ARU08072.1	GenBank
BGC0001448.5	ARU08073.1	GenBank
BGC0001448.5	ARU08074.1	GenBank
BGC0001448.5	ARU08075.1	GenBank
BGC0001448.5	ARU08076.1	GenBank
BGC0001448.5	ARU08077.1	GenBank
BGC0001448.5	ARU08078.1	GenBank
BGC0001448.5	ARU08079.1	GenBank
BGC0001448.5	ARU08080.1	GenBank
BGC0001448.5	ARU08081.1	GenBank
BGC0001448.5	ARU08082.1	GenBank
BGC0001448.5	ARU08083.1	GenBank
BGC0001448.5	ARU08084.1	GenBank
BGC0001448.5	ARU08085.1	GenBank
BGC0001448.5	ARU08086.1	GenBank
BGC0001448.5	ARU08087.1	GenBank
BGC0001448.5	ARU08088.1	GenBank
BGC0001448.5	ARU08089.1	GenBank
BGC0001448.5	ARU08090.1	GenBank
BGC0001448.5	ARU08091.1	GenBank
BGC0001448.5	ARU08092.1	GenBank
BGC0001448.5	ARU08093.1	GenBank
BGC0001448.5	ARU08094.1	GenBank
BGC0001448.5	ARU08095.1	GenBank
BGC0001448.5	ARU08096.1	GenBank
BGC0001448.5	ARU08097.1	GenBank
BGC0001448.5	ARU08098.1	GenBank
BGC0001449.5	XP_003662724.1	GenBank
BGC0001449.5	XP_003662725.1	GenBank
BGC0001449.5	XP_003662726.1	GenBank
BGC0001449.5	XP_003662727.1	GenBank
BGC0001449.5	XP_003662728.1	GenBank
BGC0001449.5	XP_003662729.1	GenBank
BGC0001449.5	XP_003662730.1	GenBank
BGC0001449.5	XP_003662731.1	GenBank
BGC0001449.5	XP_003662732.1	GenBank
BGC0001449.5	XP_003662733.1	GenBank
BGC0001449.5	XP_052952298.1	GenBank
BGC0001449.5	XP_003662735.1	GenBank
BGC0001449.5	XP_003662736.1	GenBank
BGC0001451.4	BCRE_RS14160	Unknown
BGC0001451.4	BCRE_RS14165	Unknown
BGC0001451.4	BCRE_RS14170	Unknown
BGC0001451.4	BCRE_RS14175	Unknown
BGC0001451.4	BCRE_RS14180	Unknown
BGC0001451.4	BCRE_RS14185	Unknown
BGC0001451.4	BCRE_RS14190	Unknown
BGC0001451.4	BCRE_RS14195	Unknown
BGC0001452.5	UXF64641.1	GenBank
BGC0001452.5	ADO56037.1	GenBank
BGC0001452.5	P41025.1	GenBank
BGC0001452.5	GAO57447.1	GenBank
BGC0001452.5	AEM00443.1	GenBank
BGC0001452.5	sipIB3	Unknown
BGC0001452.5	sipIB1	Unknown
BGC0001452.5	SipIB2	Unknown
BGC0001452.5	sipS15	Unknown
BGC0001452.5	AEM00441.1	GenBank
BGC0001452.5	AEM00437.1	GenBank
BGC0001452.5	QOW08346.1	GenBank
BGC0001452.5	CCG45363.1	GenBank
BGC0001452.5	CDH95223.1	GenBank
BGC0001452.5	YBH09041.1	GenBank
BGC0001452.5	AEM00435.1	GenBank
BGC0001452.5	NP_001342127.1	GenBank
BGC0001452.5	ADG63406.1	GenBank
BGC0001452.5	sipL7	Unknown
BGC0001452.5	sipL6	Unknown
BGC0001452.5	XP_054217297.1	GenBank
BGC0001452.5	GAY39125.1	GenBank
BGC0001452.5	sipL3	Unknown
BGC0001452.5	GAY51507.1	GenBank
BGC0001452.5	GAY48881.1	GenBank
BGC0001452.5	sipS4	Unknown
BGC0001452.5	sipS7	Unknown
BGC0001452.5	sipS6	Unknown
BGC0001452.5	sipS10	Unknown
BGC0001452.5	sipS8	Unknown
BGC0001452.5	sipS9	Unknown
BGC0001452.5	sipS5a	Unknown
BGC0001452.5	sipO2	Unknown
BGC0001452.5	sipS14	Unknown
BGC0001452.5	sipS11	Unknown
BGC0001452.5	sipS13	Unknown
BGC0001453.5	VIP11553.1	GenBank
BGC0001453.5	GMN26311.1	GenBank
BGC0001453.5	VIP12108.1	GenBank
BGC0001453.5	6Z3X_B	GenBank
BGC0001453.5	AOR99026.1	GenBank
BGC0001453.5	VIP11697.1	GenBank
BGC0001454.5	Q54PC2.1	GenBank
BGC0001455.6	ADC31807.1	GenBank
BGC0001455.6	O85673.1	GenBank
BGC0001455.6	ADC31804.1	GenBank
BGC0001455.6	ADC31805.1	GenBank
BGC0001455.6	antaE	Unknown
BGC0001455.6	antaF	Unknown
BGC0001455.6	P19811.3	GenBank
BGC0001455.6	antaH	Unknown
BGC0001455.6	NP_891983.1	GenBank
BGC0001455.6	antaJ	Unknown
BGC0001455.6	antaK	Unknown
BGC0001455.6	G9N4A1.1	GenBank
BGC0001455.6	antaM	Unknown
BGC0001455.6	antaN	Unknown
BGC0001455.6	XTR48084.1	GenBank
BGC0001455.6	antaP	Unknown
BGC0001456.3	crtaV	Unknown
BGC0001456.3	crtaB	Unknown
BGC0001456.3	crtaI	Unknown
BGC0001456.3	crtaE	Unknown
BGC0001456.3	crtaQ	Unknown
BGC0001456.3	crtaY	Unknown
BGC0001456.3	crtaT	Unknown
BGC0001456.3	crtaU	Unknown
BGC0001457.4	ctg1_orf1	Unknown
BGC0001457.4	ctg1_orf2	Unknown
BGC0001457.4	ctg1_orf3	Unknown
BGC0001457.4	ctg1_orf4	Unknown
BGC0001457.4	ctg1_orf5	Unknown
BGC0001457.4	ctg1_orf6	Unknown
BGC0001457.4	ctg1_orf7	Unknown
BGC0001457.4	ctg1_orf8	Unknown
BGC0001457.4	ctg1_orf9	Unknown
BGC0001457.4	ctg1_orf10	Unknown
BGC0001457.4	ctg1_orf11	Unknown
BGC0001457.4	ctg1_orf12	Unknown
BGC0001457.4	ctg1_orf13	Unknown
BGC0001457.4	ctg1_orf14	Unknown
BGC0001457.4	ctg1_orf15	Unknown
BGC0001457.4	ctg1_orf16	Unknown
BGC0001457.4	ctg1_orf17	Unknown
BGC0001457.4	ctg1_orf18	Unknown
BGC0001457.4	ctg1_orf19	Unknown
BGC0001457.4	ctg1_orf20	Unknown
BGC0001457.4	ctg1_orf21	Unknown
BGC0001457.4	ctg1_orf22	Unknown
BGC0001457.4	ctg1_orf23	Unknown
BGC0001457.4	ctg1_orf24	Unknown
BGC0001457.4	ctg1_orf25	Unknown
BGC0001457.4	ctg1_orf26	Unknown
BGC0001457.4	ctg1_orf27	Unknown
BGC0001457.4	ctg1_orf28	Unknown
BGC0001457.4	ctg1_orf29	Unknown
BGC0001457.4	ctg1_orf30	Unknown
BGC0001457.4	ctg1_orf31	Unknown
BGC0001457.4	ctg1_orf32	Unknown
BGC0001457.4	ctg1_orf33	Unknown
BGC0001457.4	ctg1_orf34	Unknown
BGC0001457.4	ctg1_orf35	Unknown
BGC0001457.4	ctg1_orf36	Unknown
BGC0001457.4	ctg1_orf37	Unknown
BGC0001458.4	STROP_RS20900	Unknown
BGC0001458.4	STROP_RS20905	Unknown
BGC0001458.4	STROP_RS20910	Unknown
BGC0001458.4	STROP_RS20915	Unknown
BGC0001458.4	STROP_RS20920	Unknown
BGC0001458.4	STROP_RS20925	Unknown
BGC0001458.4	STROP_RS20930	Unknown
BGC0001458.4	STROP_RS20935	Unknown
BGC0001458.4	STROP_RS20940	Unknown
BGC0001459.5	OKA09416.1	GenBank
BGC0001459.5	OKA09417.1	GenBank
BGC0001459.5	OKA09418.1	GenBank
BGC0001459.5	OKA09661.1	GenBank
BGC0001459.5	OKA09419.1	GenBank
BGC0001459.5	OKA09420.1	GenBank
BGC0001459.5	OKA09421.1	GenBank
