accession	protein_id	datatype
BGC0001283.3	SLI_RS05090	Not in NCBI
BGC0001283.3	SLI_RS05095	Not in NCBI
BGC0001283.3	SLI_RS05100	Not in NCBI
BGC0001283.3	SLI_RS05105	Not in NCBI
BGC0001283.3	SLI_RS05110	Not in NCBI
BGC0001283.3	SLI_RS05115	Not in NCBI
BGC0001283.3	SLI_RS05120	Not in NCBI
BGC0001283.3	SLI_RS05125	Not in NCBI
BGC0001284.4	AKN45693.1	GenBank
BGC0001285.5	ALJ01853.1	GenBank
BGC0001285.5	ALJ01854.1	GenBank
BGC0001285.5	ALJ01855.1	GenBank
BGC0001285.5	ALJ01856.1	GenBank
BGC0001285.5	ALJ01857.1	GenBank
BGC0001285.5	ALJ01858.1	GenBank
BGC0001285.5	ALJ01859.1	GenBank
BGC0001285.5	ALJ01860.1	GenBank
BGC0001285.5	ALJ01861.1	GenBank
BGC0001285.5	ALJ01862.1	GenBank
BGC0001285.5	ALJ01863.1	GenBank
BGC0001285.5	ALJ01864.1	GenBank
BGC0001285.5	ALJ01865.1	GenBank
BGC0001285.5	ALJ01866.1	GenBank
BGC0001285.5	ALJ01867.1	GenBank
BGC0001285.5	ALJ01868.1	GenBank
BGC0001286.3	UMAG_05074	Not in NCBI
BGC0001286.3	UMAG_12299	Not in NCBI
BGC0001286.3	UMAG_05076	Not in NCBI
BGC0001286.3	UMAG_11777	Not in NCBI
BGC0001286.3	UMAG_11778	Not in NCBI
BGC0001286.3	UMAG_05079	Not in NCBI
BGC0001286.3	UMAG_05080	Not in NCBI
BGC0001287.5	CQR60473.1	GenBank
BGC0001287.5	CQR60474.1	GenBank
BGC0001287.5	CQR60475.1	GenBank
BGC0001287.5	CQR60476.1	GenBank
BGC0001287.5	CQR60477.1	GenBank
BGC0001287.5	CQR60478.1	GenBank
BGC0001287.5	CQR60479.1	GenBank
BGC0001287.5	CQR60480.1	GenBank
BGC0001287.5	CQR60481.1	GenBank
BGC0001287.5	CQR60482.1	GenBank
BGC0001287.5	CQR60483.1	GenBank
BGC0001287.5	CQR60484.1	GenBank
BGC0001287.5	CQR60485.1	GenBank
BGC0001287.5	CQR60486.1	GenBank
BGC0001287.5	CQR60487.1	GenBank
BGC0001287.5	CQR60488.1	GenBank
BGC0001287.5	CQR60489.1	GenBank
BGC0001287.5	CQR60490.1	GenBank
BGC0001287.5	CQR60491.1	GenBank
BGC0001287.5	CQR60492.1	GenBank
BGC0001287.5	CQR60493.1	GenBank
BGC0001287.5	CQR60494.1	GenBank
BGC0001287.5	CQR60495.1	GenBank
BGC0001287.5	CQR60496.1	GenBank
BGC0001287.5	CQR60497.1	GenBank
BGC0001287.5	CQR60498.1	GenBank
BGC0001287.5	CQR60499.1	GenBank
BGC0001287.5	CQR60500.1	GenBank
BGC0001287.5	CQR60501.1	GenBank
BGC0001288.5	BAQ25475.1	GenBank
BGC0001288.5	BAQ25476.1	GenBank
BGC0001288.5	BAQ25477.1	GenBank
BGC0001288.5	BAQ25478.1	GenBank
BGC0001288.5	BAQ25479.1	GenBank
BGC0001288.5	BAQ25480.1	GenBank
BGC0001288.5	BAQ25481.1	GenBank
BGC0001288.5	BAQ25482.1	GenBank
BGC0001288.5	BAQ25483.1	GenBank
BGC0001288.5	BAQ25484.1	GenBank
BGC0001288.5	BAQ25485.1	GenBank
BGC0001288.5	BAQ25486.1	GenBank
BGC0001288.5	BAQ25487.1	GenBank
BGC0001288.5	BAQ25488.1	GenBank
BGC0001288.5	BAQ25489.1	GenBank
BGC0001288.5	BAQ25490.1	GenBank
BGC0001288.5	BAQ25491.1	GenBank
BGC0001288.5	BAQ25492.1	GenBank
BGC0001288.5	BAQ25493.1	GenBank
BGC0001288.5	BAQ25494.1	GenBank
BGC0001288.5	BAQ25495.1	GenBank
BGC0001288.5	BAQ25496.1	GenBank
BGC0001288.5	BAQ25497.1	GenBank
BGC0001288.5	BAQ25498.1	GenBank
BGC0001288.5	BAQ25499.1	GenBank
BGC0001288.5	BAQ25500.1	GenBank
BGC0001288.5	BAQ25501.1	GenBank
BGC0001288.5	BAQ25502.1	GenBank
BGC0001288.5	BAQ25503.1	GenBank
BGC0001288.5	BAQ25504.1	GenBank
BGC0001288.5	BAQ25505.1	GenBank
BGC0001288.5	BAQ25506.1	GenBank
BGC0001288.5	BAQ25507.1	GenBank
BGC0001288.5	BAQ25508.1	GenBank
BGC0001288.5	BAQ25509.1	GenBank
BGC0001288.5	BAQ25510.1	GenBank
BGC0001288.5	BAQ25511.1	GenBank
BGC0001288.5	BAQ25512.1	GenBank
BGC0001288.5	BAQ25513.1	GenBank
BGC0001288.5	BAQ25514.1	GenBank
BGC0001288.5	BAQ25515.1	GenBank
BGC0001288.5	BAQ25516.1	GenBank
BGC0001288.5	BAQ25517.1	GenBank
BGC0001288.5	BAQ25518.1	GenBank
BGC0001288.5	BAQ25519.1	GenBank
BGC0001288.5	BAQ25520.1	GenBank
BGC0001289.5	ALR96377.1	GenBank
BGC0001289.5	ALR96369.1	GenBank
BGC0001289.5	ALR96370.1	GenBank
BGC0001289.5	ALR96371.1	GenBank
BGC0001289.5	ALR96372.1	GenBank
BGC0001289.5	ALR96373.1	GenBank
BGC0001289.5	ALR96374.1	GenBank
BGC0001289.5	ALR96375.1	GenBank
BGC0001289.5	ALR96376.1	GenBank
BGC0001290.4	ANIA_02545	Not in NCBI
BGC0001290.4	ANIA_02546	Not in NCBI
BGC0001290.4	ANIA_02547	Not in NCBI
BGC0001290.4	ANIA_02548	Not in NCBI
BGC0001290.4	ANIA_02549	Not in NCBI
BGC0001291.3	BAT21389.1	GenBank
BGC0001291.3	BAT21390.1	GenBank
BGC0001291.3	BAT21391.1	GenBank
BGC0001291.3	BAT21392.1	GenBank
BGC0001291.3	BAT21393.1	GenBank
BGC0001291.3	BAT21394.1	GenBank
BGC0001291.3	BAT21395.1	GenBank
BGC0001291.3	BAT21396.1	GenBank
BGC0001291.3	BAT21397.1	GenBank
BGC0001291.3	BAT21398.1	GenBank
BGC0001292.5	ALE27491.1	GenBank
BGC0001292.5	ALE27492.1	GenBank
BGC0001292.5	ALE27493.1	GenBank
BGC0001292.5	ALE27494.1	GenBank
BGC0001292.5	ALE27495.1	GenBank
BGC0001292.5	ALE27496.1	GenBank
BGC0001292.5	ALE27497.1	GenBank
BGC0001292.5	ALE27498.1	GenBank
BGC0001292.5	ALE27499.1	GenBank
BGC0001292.5	ALE27500.1	GenBank
BGC0001292.5	ALE27501.1	GenBank
BGC0001292.5	ALE27502.1	GenBank
BGC0001292.5	ALE27503.1	GenBank
BGC0001292.5	ALE27504.1	GenBank
BGC0001292.5	ALE27505.1	GenBank
BGC0001292.5	ALE27506.1	GenBank
BGC0001292.5	ALE27507.1	GenBank
BGC0001292.5	ALE27508.1	GenBank
BGC0001292.5	ALE27509.1	GenBank
BGC0001292.5	ALE27510.1	GenBank
BGC0001292.5	ALE27511.1	GenBank
BGC0001292.5	ALE27512.1	GenBank
BGC0001292.5	ALE27513.1	GenBank
BGC0001293.5	ALP32041.1	GenBank
BGC0001293.5	ALP32042.1	GenBank
BGC0001293.5	ALP32043.1	GenBank
BGC0001293.5	ALP32044.1	GenBank
BGC0001293.5	ALP32045.1	GenBank
BGC0001293.5	ALP32046.1	GenBank
BGC0001293.5	ALP32047.1	GenBank
BGC0001293.5	ALP32048.1	GenBank
BGC0001293.5	ALP32049.1	GenBank
BGC0001293.5	ALP32050.1	GenBank
BGC0001293.5	ALP32051.1	GenBank
BGC0001293.5	ALP32052.1	GenBank
BGC0001293.5	ALP32053.1	GenBank
BGC0001293.5	ALP32054.1	GenBank
BGC0001293.5	ALP32055.1	GenBank
BGC0001293.5	ALP32056.1	GenBank
BGC0001293.5	ALP32057.1	GenBank
BGC0001294.5	WH38_RS18240	Not in NCBI
BGC0001294.5	WH38_RS18245	Not in NCBI
BGC0001294.5	WH38_RS18250	Not in NCBI
BGC0001294.5	WH38_RS18255	Not in NCBI
BGC0001294.5	WH38_RS40320	Not in NCBI
BGC0001294.5	WH38_RS39735	Not in NCBI
BGC0001294.5	WH38_RS18260	Not in NCBI
BGC0001295.5	ALA99198.1	GenBank
BGC0001295.5	ALA99199.1	GenBank
BGC0001295.5	ALA99200.1	GenBank
BGC0001295.5	ALA99201.1	GenBank
BGC0001295.5	ALA99202.1	GenBank
BGC0001295.5	ALA99203.1	GenBank
BGC0001295.5	ALA99204.1	GenBank
BGC0001295.5	ALA99205.1	GenBank
BGC0001295.5	ALA99206.1	GenBank
BGC0001295.5	ALA99207.1	GenBank
BGC0001295.5	ALA99208.1	GenBank
BGC0001295.5	ALA99209.1	GenBank
BGC0001295.5	ALA99210.1	GenBank
BGC0001295.5	ALA99211.1	GenBank
BGC0001296.3	BAT51057.1	GenBank
BGC0001296.3	BAT51058.1	GenBank
BGC0001296.3	BAT51059.1	GenBank
BGC0001296.3	BAT51060.1	GenBank
BGC0001296.3	BAT51061.1	GenBank
BGC0001296.3	BAT51062.1	GenBank
BGC0001296.3	BAT51063.1	GenBank
BGC0001296.3	BAT51064.1	GenBank
BGC0001296.3	BAT51065.1	GenBank
BGC0001296.3	BAT51066.1	GenBank
BGC0001296.3	BAT51067.1	GenBank
BGC0001296.3	BAT51068.1	GenBank
BGC0001297.4	ALG65296.1	GenBank
BGC0001297.4	ALG65297.1	GenBank
BGC0001297.4	ALG65298.1	GenBank
BGC0001297.4	ALG65299.1	GenBank
BGC0001297.4	ALG65300.1	GenBank
BGC0001297.4	ALG65301.1	GenBank
BGC0001297.4	ALG65302.1	GenBank
BGC0001297.4	ALG65303.1	GenBank
BGC0001297.4	ALG65304.1	GenBank
BGC0001297.4	ALG65305.1	GenBank
BGC0001297.4	ALG65306.1	GenBank
BGC0001297.4	ALG65307.1	GenBank
BGC0001297.4	ALG65308.1	GenBank
BGC0001297.4	ALG65309.1	GenBank
BGC0001297.4	ALG65310.1	GenBank
BGC0001297.4	ALG65311.1	GenBank
BGC0001297.4	ALG65312.1	GenBank
BGC0001297.4	ALG65313.1	GenBank
BGC0001297.4	ALG65314.1	GenBank
BGC0001297.4	ALG65315.1	GenBank
BGC0001297.4	ALG65316.1	GenBank
BGC0001297.4	ALG65317.1	GenBank
BGC0001297.4	ALG65318.1	GenBank
BGC0001297.4	ALG65319.1	GenBank
BGC0001297.4	ALG65320.1	GenBank
BGC0001297.4	ALG65321.1	GenBank
BGC0001297.4	ALG65322.1	GenBank
BGC0001297.4	ALG65323.1	GenBank
BGC0001297.4	ALG65324.1	GenBank
BGC0001297.4	ALG65325.1	GenBank
BGC0001297.4	ALG65326.1	GenBank
BGC0001297.4	ALG65327.1	GenBank
BGC0001297.4	ALG65328.1	GenBank
BGC0001297.4	ALG65329.1	GenBank
BGC0001297.4	ALG65330.1	GenBank
BGC0001297.4	ALG65331.1	GenBank
BGC0001297.4	ALG65332.1	GenBank
BGC0001297.4	ALG65333.1	GenBank
BGC0001297.4	ALG65334.1	GenBank
BGC0001297.4	ALG65335.1	GenBank
BGC0001298.4	AGY30672.1	GenBank
BGC0001298.4	AGY30673.1	GenBank
BGC0001298.4	AGY30674.1	GenBank
BGC0001298.4	AGY30678.1	GenBank
BGC0001298.4	AGY30675.1	GenBank
BGC0001298.4	AGY30676.1	GenBank
BGC0001298.4	AGY30677.1	GenBank
BGC0001298.4	AGY30679.1	GenBank
BGC0001298.4	AGY30680.1	GenBank
BGC0001299.5	ALD83694.1	GenBank
BGC0001299.5	ALD83695.1	GenBank
BGC0001299.5	ALD83696.1	GenBank
BGC0001299.5	ALD83697.1	GenBank
BGC0001299.5	ALD83698.1	GenBank
BGC0001299.5	ALD83699.1	GenBank
BGC0001299.5	ALD83700.1	GenBank
BGC0001299.5	ALD83701.1	GenBank
BGC0001299.5	ALD83702.1	GenBank
BGC0001299.5	ALD83703.1	GenBank
BGC0001299.5	ALD83704.1	GenBank
BGC0001299.5	ALD83705.1	GenBank
BGC0001299.5	ALD83706.1	GenBank
BGC0001299.5	ALD83707.1	GenBank
BGC0001299.5	ALD83708.1	GenBank
BGC0001299.5	ALD83709.1	GenBank
BGC0001299.5	ALD83710.1	GenBank
BGC0001299.5	ALD83711.1	GenBank
BGC0001299.5	ALD83712.1	GenBank
BGC0001300.5	ALD83679.1	GenBank
BGC0001300.5	ALD83680.1	GenBank
BGC0001300.5	ALD83681.1	GenBank
BGC0001300.5	ALD83682.1	GenBank
BGC0001300.5	ALD83683.1	GenBank
BGC0001300.5	ALD83684.1	GenBank
BGC0001300.5	ALD83685.1	GenBank
BGC0001300.5	ALD83686.1	GenBank
BGC0001300.5	ALD83687.1	GenBank
BGC0001300.5	ALD83688.1	GenBank
BGC0001300.5	ALD83689.1	GenBank
BGC0001300.5	ALD83690.1	GenBank
BGC0001300.5	ALD83691.1	GenBank
BGC0001300.5	ALD83692.1	GenBank
BGC0001300.5	ALD83693.1	GenBank
BGC0001301.5	CTQ34878.1	GenBank
BGC0001301.5	CTQ34879.1	GenBank
BGC0001301.5	CTQ34880.1	GenBank
BGC0001301.5	CTQ34881.1	GenBank
BGC0001301.5	CTQ34882.1	GenBank
BGC0001301.5	CTQ34883.1	GenBank
BGC0001301.5	CTQ34884.1	GenBank
BGC0001301.5	CTQ34885.1	GenBank
BGC0001301.5	CTQ34886.1	GenBank
BGC0001302.5	lomo17	Not in NCBI
BGC0001302.5	lomo16	Not in NCBI
BGC0001302.5	lomo15	Not in NCBI
BGC0001302.5	lomo14	Not in NCBI
BGC0001302.5	lomo13	Not in NCBI
BGC0001302.5	lomo12	Not in NCBI
BGC0001302.5	lomo11	Not in NCBI
BGC0001302.5	lomo10	Not in NCBI
BGC0001302.5	lomo9	Not in NCBI
BGC0001302.5	AKC91612.1	GenBank
BGC0001302.5	AKC91613.1	GenBank
BGC0001302.5	AKC91614.1	GenBank
BGC0001302.5	AKC91615.1	GenBank
BGC0001302.5	AKC91616.1	GenBank
BGC0001302.5	AKC91617.1	GenBank
BGC0001302.5	lomo8	Not in NCBI
BGC0001302.5	lomo7	Not in NCBI
BGC0001302.5	lomo6	Not in NCBI
BGC0001302.5	lomo5	Not in NCBI
BGC0001302.5	lomo4	Not in NCBI
BGC0001302.5	lomo3	Not in NCBI
BGC0001302.5	lomo2	Not in NCBI
BGC0001302.5	lomo1	Not in NCBI
BGC0001303.5	ALA09339.1	GenBank
BGC0001303.5	ALA09340.1	GenBank
BGC0001303.5	ALA09341.1	GenBank
BGC0001303.5	ALA09342.1	GenBank
BGC0001303.5	ALA09343.1	GenBank
BGC0001303.5	ALA09344.1	GenBank
BGC0001303.5	ALA09345.1	GenBank
BGC0001303.5	ALA09346.1	GenBank
BGC0001303.5	ALA09347.1	GenBank
BGC0001303.5	ALA09348.1	GenBank
BGC0001303.5	ALA09349.1	GenBank
BGC0001303.5	ALA09350.1	GenBank
BGC0001303.5	ALA09351.1	GenBank
BGC0001303.5	ALA09352.1	GenBank
BGC0001303.5	ALA09353.1	GenBank
BGC0001303.5	ALA09354.1	GenBank
BGC0001303.5	ALA09355.1	GenBank
BGC0001303.5	ALA09356.1	GenBank
BGC0001303.5	ALA09357.1	GenBank
BGC0001303.5	ALA09358.1	GenBank
BGC0001303.5	ALA09359.1	GenBank
BGC0001303.5	ALA09360.1	GenBank
BGC0001303.5	ALA09361.1	GenBank
BGC0001303.5	ALA09362.1	GenBank
BGC0001303.5	ALA09363.1	GenBank
BGC0001303.5	ALA09364.1	GenBank
BGC0001303.5	ALA09365.1	GenBank
BGC0001303.5	ALA09366.1	GenBank
BGC0001303.5	ALA09367.1	GenBank
BGC0001303.5	ALA09368.1	GenBank
BGC0001303.5	ALA09369.1	GenBank
BGC0001303.5	ALA09370.1	GenBank
BGC0001303.5	ALA09371.1	GenBank
BGC0001303.5	ALA09372.1	GenBank
BGC0001303.5	ALA09373.1	GenBank
BGC0001303.5	ALA09374.1	GenBank
BGC0001303.5	ALA09375.1	GenBank
BGC0001303.5	ALA09376.1	GenBank
BGC0001303.5	ALA09377.1	GenBank
BGC0001303.5	ALA09378.1	GenBank
BGC0001303.5	ALA09379.1	GenBank
BGC0001303.5	ALA09380.1	GenBank
BGC0001303.5	ALA09381.1	GenBank
BGC0001303.5	ALA09382.1	GenBank
BGC0001303.5	ALA09383.1	GenBank
BGC0001303.5	ALA09384.1	GenBank
BGC0001304.3	AFLA_108540	Not in NCBI
BGC0001304.3	AFLA_108550	Not in NCBI
BGC0001304.3	AFLA_108560	Not in NCBI
BGC0001304.3	AFLA_108570	Not in NCBI
BGC0001304.3	AFLA_108580	Not in NCBI
BGC0001305.4	FFUJ_12239	Not in NCBI
BGC0001305.4	FFUJ_12240	Not in NCBI
BGC0001305.4	FFUJ_12241	Not in NCBI
BGC0001305.4	FFUJ_12242	Not in NCBI
BGC0001305.4	FFUJ_12243	Not in NCBI
BGC0001305.4	FFUJ_12244	Not in NCBI
BGC0001306.3	AFLA_041370	Not in NCBI
BGC0001306.3	AFLA_041380	Not in NCBI
BGC0001306.3	AFLA_041390	Not in NCBI
BGC0001306.3	AFLA_041400	Not in NCBI
BGC0001307.3	ALT06551.1	GenBank
BGC0001307.3	ALT06552.1	GenBank
BGC0001307.3	ALT06553.1	GenBank
BGC0001307.3	ALT06554.1	GenBank
BGC0001307.3	ALT06555.1	GenBank
BGC0001307.3	ALT06556.1	GenBank
BGC0001307.3	ALT06557.1	GenBank
BGC0001310.5	SCLAV_5491	Not in NCBI
BGC0001310.5	SCLAV_5492	Not in NCBI
BGC0001311.5	RUMFLAFD1_RS0111140	Not in NCBI
BGC0001311.5	RUMFLAFD1_RS0111145	Not in NCBI
BGC0001311.5	RUMFLAFD1_RS0111150	Not in NCBI
BGC0001311.5	RUMFLAFD1_RS0111155	Not in NCBI
BGC0001311.5	RUMFLAFD1_RS0111160	Not in NCBI
BGC0001311.5	RUMFLAFD1_RS0111165	Not in NCBI
BGC0001311.5	RUMFLAFD1_RS0111170	Not in NCBI
BGC0001311.5	RUMFLAFD1_RS0111175	Not in NCBI
BGC0001311.5	RUMFLAFD1_RS0111180	Not in NCBI
BGC0001311.5	RUMFLAFD1_RS0111185	Not in NCBI
BGC0001311.5	RUMFLAFD1_RS0111190	Not in NCBI
BGC0001311.5	RUMFLAFD1_RS0111195	Not in NCBI
BGC0001311.5	RUMFLAFD1_RS0111200	Not in NCBI
BGC0001311.5	RUMFLAFD1_RS0111205	Not in NCBI
BGC0001311.5	RUMFLAFD1_RS0111210	Not in NCBI
BGC0001311.5	RUMFLAFD1_RS0111215	Not in NCBI
BGC0001311.5	RUMFLAFD1_RS0111220	Not in NCBI
BGC0001311.5	RUMFLAFD1_RS0111225	Not in NCBI
BGC0001311.5	RUMFLAFD1_RS0111230	Not in NCBI
BGC0001311.5	RUMFLAFD1_RS22795	Not in NCBI
BGC0001312.5	PFLU_2548	Not in NCBI
BGC0001312.5	PFLU_2549	Not in NCBI
BGC0001312.5	PFLU_2550	Not in NCBI
BGC0001312.5	PFLU_2551	Not in NCBI
BGC0001312.5	PFLU_2552	Not in NCBI
BGC0001312.5	PFLU_2553	Not in NCBI
BGC0001312.5	PFLU_2555	Not in NCBI
BGC0001312.5	PFLU_2556	Not in NCBI
BGC0001312.5	PFLU_2557	Not in NCBI
BGC0001312.5	PFLU_2558	Not in NCBI
BGC0001312.5	PFLU_2559	Not in NCBI
BGC0001312.5	PFLU_2561	Not in NCBI
BGC0001312.5	PFLU_2562	Not in NCBI
BGC0001312.5	PFLU_2563	Not in NCBI
BGC0001312.5	PFLU_2564	Not in NCBI
BGC0001312.5	PFLU_2565	Not in NCBI
BGC0001313.3	AT4G15300_rename2	Not in NCBI
BGC0001313.3	AT4G15300_rename1	Not in NCBI
BGC0001313.3	AT4G15300	Not in NCBI
BGC0001313.3	AT4G15310	Not in NCBI
BGC0001313.3	AT4G15320_rename1	Not in NCBI
BGC0001313.3	AT4G15320	Not in NCBI
BGC0001313.3	AT4G15320_rename3	Not in NCBI
BGC0001313.3	AT4G15320_rename2	Not in NCBI
BGC0001313.3	AT4G15320_rename4	Not in NCBI
BGC0001313.3	AT4G15330_rename1	Not in NCBI
BGC0001313.3	AT4G15330	Not in NCBI
BGC0001313.3	AT4G15340	Not in NCBI
BGC0001313.3	AT4G15340_rename1	Not in NCBI
BGC0001313.3	AT4G15350	Not in NCBI
BGC0001313.3	AT4G15360	Not in NCBI
BGC0001313.3	AT4G15370_rename1	Not in NCBI
BGC0001313.3	AT4G15370	Not in NCBI
BGC0001313.3	AT4G15380	Not in NCBI
BGC0001313.3	AT4G15390	Not in NCBI
BGC0001313.3	AT4G15393_rename2	Not in NCBI
BGC0001313.3	AT4G15393_rename1	Not in NCBI
BGC0001313.3	AT4G15393	Not in NCBI
BGC0001313.3	AT4G15396_rename3	Not in NCBI
BGC0001313.3	AT4G15396_rename2	Not in NCBI
BGC0001313.3	AT4G15396_rename1	Not in NCBI
BGC0001313.3	AT4G15396	Not in NCBI
BGC0001313.3	AT4G15400	Not in NCBI
BGC0001313.3	AT4G15410	Not in NCBI
BGC0001313.3	AT4G15415_rename1	Not in NCBI
BGC0001313.3	AT4G15415	Not in NCBI
BGC0001314.3	AT5G36100	Not in NCBI
BGC0001314.3	AT5G36100_rename1	Not in NCBI
BGC0001314.3	AT5G36110_rename1	Not in NCBI
BGC0001314.3	AT5G36110	Not in NCBI
BGC0001314.3	AT5G36120	Not in NCBI
BGC0001314.3	AT5G36130	Not in NCBI
BGC0001314.3	AT5G36140	Not in NCBI
BGC0001314.3	AT5G36150	Not in NCBI
BGC0001314.3	AT5G36160	Not in NCBI
BGC0001314.3	AT5G36170_rename1	Not in NCBI
BGC0001314.3	AT5G36170	Not in NCBI
BGC0001314.3	AT5G36170_rename3	Not in NCBI
BGC0001314.3	AT5G36170_rename2	Not in NCBI
BGC0001314.3	AT5G36180	Not in NCBI
BGC0001314.3	AT5G36180_rename3	Not in NCBI
BGC0001314.3	AT5G36180_rename2	Not in NCBI
BGC0001314.3	AT5G36180_rename1	Not in NCBI
BGC0001314.3	AT5G36190	Not in NCBI
BGC0001314.3	AT5G36200	Not in NCBI
BGC0001315.3	Csa_6G088160	Not in NCBI
BGC0001315.3	Csa_6G088170	Not in NCBI
BGC0001315.3	Csa_6G088180	Not in NCBI
BGC0001315.3	Csa_6G088680	Not in NCBI
BGC0001315.3	Csa_6G088700	Not in NCBI
BGC0001315.3	Csa_6G088710	Not in NCBI
BGC0001316.4	chr3.CM0241.310.r2.m	Not in NCBI
BGC0001316.4	chr3.CM0241.410.r2.d	Not in NCBI
BGC0001316.4	chr3.CM0241.500.r2.d	Not in NCBI
BGC0001316.4	chr3.CM0241.530.r2.d	Not in NCBI
BGC0001316.4	chr3.CM0241.540.r2.d	Not in NCBI
BGC0001316.4	chr3.CM0241.600.r2.m	Not in NCBI
BGC0001316.4	chr3.CM0241.610.r2.m	Not in NCBI
BGC0001316.4	chr3.CM0241.630.r2.m	Not in NCBI
BGC0001316.4	chr3.CM0241.640.r2.m	Not in NCBI
BGC0001316.4	chr3.CM0241.650.r2.m	Not in NCBI
BGC0001316.4	chr3.CM0241.660.r2.m	Not in NCBI
BGC0001316.4	chr3.CM0241.700.r2.m	Not in NCBI
BGC0001316.4	chr3.CM0241.710.r2.a	Not in NCBI
BGC0001316.4	chr3.CM0241.740.r2.a	Not in NCBI
BGC0001316.4	chr3.CM0241.750.r2.a	Not in NCBI
BGC0001316.4	chr3.CM0241.760.r2.a	Not in NCBI
BGC0001316.4	chr3.CM0241.770.r2.a	Not in NCBI
BGC0001316.4	chr3.CM0241.850.r2.m	Not in NCBI
BGC0001316.4	chr3.CM0241.860.r2.m	Not in NCBI
BGC0001316.4	chr3.CM0241.870.r2.m	Not in NCBI
BGC0001316.4	chr3.CM0241.880.r2.m	Not in NCBI
BGC0001316.4	chr3.CM0241.890.r2.m	Not in NCBI
BGC0001316.4	chr3.CM0241.930.r2.a	Not in NCBI
BGC0001316.4	chr3.CM0241.940.r2.a	Not in NCBI
BGC0001317.3	chr3.CM0292.30.r2.m	Not in NCBI
BGC0001317.3	chr3.CM0292.40.r2.m	Not in NCBI
BGC0001317.3	chr3.CM0292.50.r2.m	Not in NCBI
BGC0001317.3	chr3.CM0292.80.r2.m	Not in NCBI
BGC0001317.3	chr3.CM0292.90.r2.m	Not in NCBI
BGC0001317.3	chr3.CM0292.100.r2.m	Not in NCBI
BGC0001317.3	chr3.CM0292.110.r2.m	Not in NCBI
BGC0001317.3	chr3.CM0292.120.r2.m	Not in NCBI
BGC0001317.3	chr3.CM0292.180.r2.m	Not in NCBI
BGC0001317.3	chr3.CM0292.210.r2.m	Not in NCBI
BGC0001317.3	chr3.CM0292.230.r2.m	Not in NCBI
BGC0001317.3	chr3.CM0292.240.r2.m	Not in NCBI
BGC0001317.3	chr3.CM0292.270.r2.d	Not in NCBI
BGC0001317.3	chr3.CM0292.280.r2.d	Not in NCBI
BGC0001317.3	chr3.CM0292.290.r2.d	Not in NCBI
BGC0001317.3	chr3.CM0292.320.r2.m	Not in NCBI
BGC0001317.3	chr3.CM0292.330.r2.m	Not in NCBI
BGC0001317.3	chr3.CM0292.340.r2.m	Not in NCBI
BGC0001318.4	Manes.12G132300	Not in NCBI
BGC0001318.4	Manes.12_2	Not in NCBI
BGC0001318.4	Manes.12_1	Not in NCBI
BGC0001318.4	Manes.12G132400	Not in NCBI
BGC0001318.4	Manes.12G132500	Not in NCBI
BGC0001318.4	Manes.12G132600	Not in NCBI
BGC0001318.4	Manes.12G132700	Not in NCBI
BGC0001318.4	Manes.12G132800	Not in NCBI
BGC0001318.4	Manes.12G132900	Not in NCBI
BGC0001318.4	Manes.12G133000	Not in NCBI
BGC0001318.4	Manes.12G133100	Not in NCBI
BGC0001318.4	Manes.12_3	Not in NCBI
BGC0001318.4	Manes.12G133200	Not in NCBI
BGC0001318.4	Manes.12G133300	Not in NCBI
BGC0001318.4	Manes.12G133400	Not in NCBI
BGC0001318.4	Manes.12G133500	Not in NCBI
BGC0001321.3	AGK82832.1	GenBank
BGC0001321.3	pseudo41607_41856	Not in NCBI
BGC0001321.3	pseudo52579_52810	Not in NCBI
BGC0001321.3	AGK82833.1	GenBank
BGC0001321.3	pseudo64359_64866	Not in NCBI
BGC0001321.3	pseudo70960_82927	Not in NCBI
BGC0001321.3	pseudo85477_86858	Not in NCBI
BGC0001321.3	pseudo90413_92043	Not in NCBI
BGC0001321.3	AGK82828.1	GenBank
BGC0001321.3	pseudo114130_116119	Not in NCBI
BGC0001321.3	AGK82829.1	GenBank
BGC0001321.3	AGK82834.1	GenBank
BGC0001321.3	AGK82830.1	GenBank
BGC0001321.3	AGK82831.1	GenBank
BGC0001322.3	AGK82806.1	GenBank
BGC0001322.3	AGK82800.1	GenBank
BGC0001322.3	AGK82807.1	GenBank
BGC0001322.3	AGK82801.1	GenBank
BGC0001322.3	AGK82808.1	GenBank
BGC0001322.3	pseudo49437_51033	Not in NCBI
BGC0001322.3	AGK82809.1	GenBank
BGC0001322.3	AGK82810.1	GenBank
BGC0001322.3	AGK82802.1	GenBank
BGC0001322.3	pseudo94131_96140	Not in NCBI
BGC0001322.3	AGK82803.1	GenBank
BGC0001322.3	pseudo106205_112773	Not in NCBI
BGC0001322.3	pseudo113171_113938	Not in NCBI
BGC0001322.3	AGK82804.1	GenBank
BGC0001322.3	AGK82805.1	GenBank
BGC0001324.3	AGK82821.1	GenBank
BGC0001324.3	AGK82811.1	GenBank
BGC0001324.3	AGK82817.1	GenBank
BGC0001324.3	AGK82820.1	GenBank
BGC0001324.3	AGK82818.1	GenBank
BGC0001324.3	pseudo41887__42385	Not in NCBI
BGC0001324.3	AGK82819.1	GenBank
BGC0001324.3	AGK82812.1	GenBank
BGC0001324.3	AGK82813.1	GenBank
