accession	protein_id	source	uniprot_id	embl_id
BGC0001321	AUTOORF_00004	DeepBGC-protein-unique		
BGC0001322	AUTOORF_00001	DeepBGC-protein-unique		
BGC0001322	AUTOORF_00002	DeepBGC-protein-unique		
BGC0001322	AUTOORF_00003	DeepBGC-protein-unique		
BGC0001324	AUTOORF_00001	DeepBGC-protein-unique		
BGC0001327	WP_052165465	DeepBGC-protein-unique		
BGC0001327	WP_030498974	DeepBGC-protein-unique		
BGC0001327	WP_030498975	DeepBGC-protein-unique		
BGC0001327	WP_052165466	DeepBGC-protein-unique		
BGC0001327	WP_030498977	DeepBGC-protein-unique		
BGC0001327	WP_030498978	DeepBGC-protein-unique		
BGC0001327	WP_030498980	DeepBGC-protein-unique		
BGC0001327	WP_030498981	DeepBGC-protein-unique		
BGC0001328	EWM62997	DeepBGC-protein-unique		
BGC0001328	EWM62998	DeepBGC-protein-unique		
BGC0001328	EWM63000	DeepBGC-protein-unique		
BGC0001328	EWM63001	DeepBGC-protein-unique		
BGC0001328	EWM63002	DeepBGC-protein-unique		
BGC0001328	EWM63003	DeepBGC-protein-unique		
BGC0001328	EWM63004	DeepBGC-protein-unique		
BGC0001328	EWM63005	DeepBGC-protein-unique		
BGC0001328	EWM63006	DeepBGC-protein-unique		
BGC0001328	EWM63007	DeepBGC-protein-unique		
BGC0001328	EWM63008	DeepBGC-protein-unique		
BGC0001328	EWM63009	DeepBGC-protein-unique		
BGC0001328	EWM63010	DeepBGC-protein-unique		
BGC0001328	EWM63011	DeepBGC-protein-unique		
BGC0001330	WP_047890608	DeepBGC-protein-unique		
BGC0001330	WP_047890609	DeepBGC-protein-unique		
BGC0001330	WP_047890610	DeepBGC-protein-unique		
BGC0001330	WP_053065262	DeepBGC-protein-unique		
BGC0001330	WP_047890611	DeepBGC-protein-unique		
BGC0001330	WP_047890612	DeepBGC-protein-unique		
BGC0001330	WP_053065264	DeepBGC-protein-unique		
BGC0001330	WP_053065265	DeepBGC-protein-unique		
BGC0001330	WP_047890613	DeepBGC-protein-unique		
BGC0001330	WP_053065267	DeepBGC-protein-unique		
BGC0001330	WP_053065268	DeepBGC-protein-unique		
BGC0001330	WP_053065269	DeepBGC-protein-unique		
BGC0001330	WP_047890614	DeepBGC-protein-unique		
BGC0001330	WP_053065270	DeepBGC-protein-unique		
BGC0001330	WP_047890615	DeepBGC-protein-unique		
BGC0001330	WP_047890616	DeepBGC-protein-unique		
BGC0001330	WP_047890617	DeepBGC-protein-unique		
BGC0001330	WP_047890618	DeepBGC-protein-unique		
BGC0001331	WP_019032749	DeepBGC-protein-unique		
BGC0001331	WP_019032750	DeepBGC-protein-unique		
BGC0001331	WP_019032751	DeepBGC-protein-unique		
BGC0001331	WP_019032752	DeepBGC-protein-unique		
BGC0001331	WP_019032753	DeepBGC-protein-unique		
BGC0001331	WP_019032754	DeepBGC-protein-unique		
BGC0001331	WP_019032755	DeepBGC-protein-unique		
BGC0001331	WP_019032756	DeepBGC-protein-unique		
BGC0001331	WP_019032757	DeepBGC-protein-unique		
BGC0001331	WP_019032758	DeepBGC-protein-unique		
BGC0001331	WP_019032761	DeepBGC-protein-unique		
BGC0001331	WP_019032764	DeepBGC-protein-unique		
BGC0001332	WP_018540594	DeepBGC-protein-unique	A0A6G2RVQ5	WWGW01000041
BGC0001332	WP_018540595	DeepBGC-protein-unique	A0A6G2RUS5	WWGW01000041
BGC0001332	WP_051094164	DeepBGC-protein-unique	A0A6G2RUN9	WWGW01000041
BGC0001332	WP_018540597	DeepBGC-protein-unique	A0A6G2RVH1	WWGW01000041
BGC0001332	WP_018540598	DeepBGC-protein-unique		
BGC0001332	WP_018540599	DeepBGC-protein-unique	A0A6G2RUW6	WWGW01000041
BGC0001332	WP_026247673	DeepBGC-protein-unique	A0A6G2RVD7	WWGW01000041
BGC0001332	WP_018540601	DeepBGC-protein-unique	A0A6G2RV78	WWGW01000041
BGC0001332	WP_018540602	DeepBGC-protein-unique		
BGC0001332	WP_018540603	DeepBGC-protein-unique	A0A6G2RUY4	WWGW01000041
BGC0001332	WP_026247674	DeepBGC-protein-unique		
BGC0001332	WP_018540606	DeepBGC-protein-unique	A0A6G2RUQ3	WWGW01000041
BGC0001332	WP_018540607	DeepBGC-protein-unique	A0A6G2RVH9	WWGW01000041
BGC0001336	AHE14647	DeepBGC-protein-unique	V9Y0W4	KF551865
BGC0001336	AHE14649	DeepBGC-protein-unique	V9XX79	KF551865
BGC0001336	AHE14640	DeepBGC-protein-unique	V9Y2Y8	KF551865
BGC0001336	AHE14639	DeepBGC-protein-unique	V9XX70	KF551865
BGC0001336	AHE14641	DeepBGC-protein-unique	V9Y055	KF551865
BGC0001336	AHE14650	DeepBGC-protein-unique	V9Y2Z9	KF551865
BGC0001336	AHE14642	DeepBGC-protein-unique	V9Y0V9	KF551865
BGC0001341	ORC16616	DeepBGC-protein-unique	A0A1Y1RP32	LXWF01000040
BGC0001341	ORC16572	DeepBGC-protein-unique	A0A1Y1RP52	LXWF01000040
BGC0001341	ORC16617	DeepBGC-protein-unique	A0A1Y1RP53	LXWF01000040
BGC0001341	ORC16618	DeepBGC-protein-unique	A0A1Y1RP77	LXWF01000040
BGC0001348	WP_063764077	DeepBGC-protein-unique		
BGC0001348	WP_048832936	DeepBGC-protein-unique		
BGC0001348	WP_063764078	DeepBGC-protein-unique		
BGC0001348	WP_048832937	DeepBGC-protein-unique		
BGC0001348	WP_048832938	DeepBGC-protein-unique		
BGC0001348	WP_030890472	DeepBGC-protein-unique		
BGC0001348	WP_030890475	DeepBGC-protein-unique		
BGC0001348	WP_030890478	DeepBGC-protein-unique		
BGC0001348	WP_037966912	DeepBGC-protein-unique		
BGC0001348	WP_030890486	DeepBGC-protein-unique		
BGC0001351	AMK48247	DeepBGC-protein-unique	A0A140DJZ6	KU363801
BGC0001356	EHQ60560	DeepBGC-protein-unique	H3SK24	AHKH01000064
BGC0001356	EHQ60561	DeepBGC-protein-unique	H3SK25	AHKH01000064
BGC0001356	EHQ60562	DeepBGC-protein-unique	H3SK26	AHKH01000064
BGC0001356	EHQ60563	DeepBGC-protein-unique	H3SK27	AHKH01000064
BGC0001356	EHQ60564	DeepBGC-protein-unique	H3SK28	AHKH01000064
BGC0001358	OAQ83753	DeepBGC-protein-unique	A0A179H2P2	LSBH01000002
BGC0001358	OAQ83754	DeepBGC-protein-unique	A0A179H0T5	LSBH01000002
BGC0001358	OAQ83755	DeepBGC-protein-unique	A0A179H0I7	LSBH01000002,LSBI01000004
BGC0001358	OAQ83756	DeepBGC-protein-unique	A0A179H0I3	LSBH01000002,LSBI01000004,LCWV01000014
BGC0001358	OAQ83757	DeepBGC-protein-unique	A0A179HJU2	LSBH01000002,LSBI01000004
BGC0001358	OAQ83758	DeepBGC-protein-unique	A0A179HLJ0	LSBH01000002,LSBI01000004
BGC0001358	OAQ83760	DeepBGC-protein-unique	A0A179H2I8	LSBH01000002
BGC0001358	OAQ83761	DeepBGC-protein-unique	A0A179HLW2	LSBH01000002,LSBI01000004
BGC0001358	OAQ83762	DeepBGC-protein-unique	A0A179HKZ8	LSBH01000002,LSBI01000004
BGC0001358	OAQ83763	DeepBGC-protein-unique	A0A179HME7	LSBH01000002,LSBI01000004,LCWV01000014
BGC0001358	OAQ83764	DeepBGC-protein-unique	A0A179H0U5	LSBH01000002
BGC0001358	OAQ83765	DeepBGC-protein-unique	A0A179H0J7	LSBH01000002,LSBI01000004
BGC0001358	OAQ83766	DeepBGC-protein-unique	A0A179HJB8	LSBH01000002,LSBI01000004
BGC0001358	OAQ83767	DeepBGC-protein-unique	A0A179HJV2	LSBH01000002,LSBI01000004
BGC0001358	OAQ83768	DeepBGC-protein-unique	A0A179HLJ8	LSBH01000002,LSBI01000004
BGC0001358	OAQ83769	DeepBGC-protein-unique	A0A179H324	LSBH01000002,LCWV01000014
BGC0001358	OAQ83770	DeepBGC-protein-unique	A0A179HM59	LSBH01000002,LSBI01000004,LCWV01000014
BGC0001358	OAQ83772	DeepBGC-protein-unique	A0A179H164	LSBH01000002
BGC0001360	CDM36721	DeepBGC-protein-unique	W6QL41	HG792019
BGC0001360	CDM36722	DeepBGC-protein-unique	W6R4H4	HG792019
BGC0001360	CDM36723	DeepBGC-protein-unique	W6QIT2	HG792019
BGC0001360	CDM36724	DeepBGC-protein-unique	W6QRN8	HG792019
BGC0001360	CDM36726	DeepBGC-protein-unique	W6QL47	HG792019
BGC0001360	CDM36727	DeepBGC-protein-unique	W6R4H8	HG792019
BGC0001360	CDM36728	DeepBGC-protein-unique	W6QIT8	HG792019
BGC0001361	AGO55049	DeepBGC-protein-unique		
BGC0001361	AGO55050	DeepBGC-protein-unique		
BGC0001361	AGO55051	DeepBGC-protein-unique		
BGC0001361	AGO55052	DeepBGC-protein-unique		
BGC0001363	CAD17789	DeepBGC-protein-unique	Q8XS43	AL646053
BGC0001363	CAD17790	DeepBGC-protein-unique	Q8XS42	AL646053
BGC0001363	CAD17791	DeepBGC-protein-unique	Q8XS41	AL646053
BGC0001363	CAD17792	DeepBGC-protein-unique	Q8XS40	AL646053
BGC0001363	CAD17793	DeepBGC-protein-unique	Q8XS39	AL646053
BGC0001364	WP_019631317	DeepBGC-protein-unique		
BGC0001364	WP_019631318	DeepBGC-protein-unique		
BGC0001364	WP_019631320	DeepBGC-protein-unique		
BGC0001364	WP_026341366	DeepBGC-protein-unique		
BGC0001364	WP_019631322	DeepBGC-protein-unique		
BGC0001364	WP_019631324	DeepBGC-protein-unique		
BGC0001364	G339_RS36605	DeepBGC-protein-unique		
BGC0001364	WP_019631326	DeepBGC-protein-unique		
BGC0001364	WP_026341368	DeepBGC-protein-unique		
BGC0001364	WP_019631328	DeepBGC-protein-unique		
BGC0001364	G339_RS33385	DeepBGC-protein-unique		
BGC0001364	WP_019631330	DeepBGC-protein-unique		
BGC0001364	WP_019631331	DeepBGC-protein-unique		
BGC0001364	WP_019631334	DeepBGC-protein-unique		
BGC0001365	CCE28980	DeepBGC-protein-unique	M1W424	CAGA01000011
BGC0001365	CCE28981	DeepBGC-protein-unique	M1W079	CAGA01000011
BGC0001365	CCE28982	DeepBGC-protein-unique	M1VV65	CAGA01000011
BGC0001365	CCE28983	DeepBGC-protein-unique	M1W855	CAGA01000011
BGC0001365	CCE28984	DeepBGC-protein-unique	M1WCQ0	CAGA01000011
BGC0001365	CCE28985	DeepBGC-protein-unique	M1W426	CAGA01000011
BGC0001365	CCE28986	DeepBGC-protein-unique	M1W080	CAGA01000011
BGC0001365	CCE28987	DeepBGC-protein-unique	M1VV66	CAGA01000011
BGC0001365	CCE28988	DeepBGC-protein-unique	M1W859	CAGA01000011
BGC0001365	CCE28989	DeepBGC-protein-unique	M1WCQ3	CAGA01000011
BGC0001365	CCE28990	DeepBGC-protein-unique	M1W428	CAGA01000011
BGC0001367	ACY13414	DeepBGC-protein-unique	D0LN43	CP001804,KU516823
BGC0001367	ACY13415	DeepBGC-protein-unique	D0LN44	CP001804,KU516824
BGC0001367	ACY13418	DeepBGC-protein-unique	D0LP53	CP001804
BGC0001367	ACY13419	DeepBGC-protein-unique	D0LP54	CP001804
BGC0001367	ACY13420	DeepBGC-protein-unique	D0LP55	CP001804
BGC0001367	ACY13421	DeepBGC-protein-unique	D0LP56	CP001804
BGC0001367	ACY13422	DeepBGC-protein-unique	D0LP57	CP001804
BGC0001367	ACY13424	DeepBGC-protein-unique	D0LP59	CP001804
BGC0001367	ACY13426	DeepBGC-protein-unique	D0LP61	CP001804
BGC0001367	ACY13427	DeepBGC-protein-unique	D0LP62	CP001804
BGC0001367	ACY13428	DeepBGC-protein-unique	D0LP63	CP001804
BGC0001367	ACY13429	DeepBGC-protein-unique	D0LP64	CP001804
BGC0001367	ACY13430	DeepBGC-protein-unique	D0LP65	CP001804
BGC0001368	WP_051700148	DeepBGC-protein-unique		
BGC0001368	WP_030845397	DeepBGC-protein-unique		
BGC0001368	WP_051700101	DeepBGC-protein-unique		
BGC0001368	WP_030845402	DeepBGC-protein-unique		
BGC0001368	WP_051700151	DeepBGC-protein-unique		
BGC0001368	WP_063834950	DeepBGC-protein-unique		
BGC0001368	WP_030657510	DeepBGC-protein-unique	A0A4S2VCU7	SSBM01000012
BGC0001368	WP_030845407	DeepBGC-protein-unique	A0A1U9NTF2	CP019798
BGC0001368	WP_051700105	DeepBGC-protein-unique		
BGC0001368	WP_051700107	DeepBGC-protein-unique	A0A1U9NTV0	CP019798
BGC0001368	WP_030845410	DeepBGC-protein-unique		
BGC0001368	WP_051700109	DeepBGC-protein-unique		
BGC0001368	WP_051700111	DeepBGC-protein-unique		
BGC0001368	WP_051700112	DeepBGC-protein-unique		
BGC0001368	WP_030845415	DeepBGC-protein-unique		
BGC0001368	WP_063834951	DeepBGC-protein-unique		
BGC0001368	WP_030845419	DeepBGC-protein-unique	A0A1U9NTF8	CP019798
BGC0001368	WP_030845421	DeepBGC-protein-unique	A0A1U9NU96	CP019798
BGC0001368	WP_051700118	DeepBGC-protein-unique		
BGC0001368	WP_051700119	DeepBGC-protein-unique		
BGC0001368	WP_030845427	DeepBGC-protein-unique		
BGC0001368	WP_051700122	DeepBGC-protein-unique		
BGC0001368	WP_063834944	DeepBGC-protein-unique		
BGC0001368	WP_063834945	DeepBGC-protein-unique		
BGC0001368	WP_030845442	DeepBGC-protein-unique		
BGC0001392	ACU62748	DeepBGC-protein-unique	A0A979GUF4	CP001699
BGC0001392	ACU62749	DeepBGC-protein-unique	A0A979GXS2	CP001699
BGC0001392	ACU62750	DeepBGC-protein-unique	A0A979GZQ8	CP001699
BGC0001392	ACU62752	DeepBGC-protein-unique	A0A979GS25	CP001699
BGC0001392	ACU62753	DeepBGC-protein-unique	A0A979G8S4	CP001699
BGC0001392	ACU62754	DeepBGC-protein-unique	A0A979G871	CP001699
BGC0001392	ACU62755	DeepBGC-protein-unique	A0A979G8L4	CP001699
BGC0001392	ACU62757	DeepBGC-protein-unique	A0A979G8Q4	CP001699
BGC0001392	ACU62758	DeepBGC-protein-unique	A0A979G8S2	CP001699
BGC0001392	ACU62759	DeepBGC-protein-unique	A0A979G8A9	CP001699
BGC0001392	ACU62760	DeepBGC-protein-unique	A0A979G8J7	CP001699
BGC0001392	ACU62761	DeepBGC-protein-unique	A0A979G8N4	CP001699
BGC0001392	ACU62762	DeepBGC-protein-unique	A0A979G8S0	CP001699
BGC0001392	ACU62763	DeepBGC-protein-unique	A0A979GUG6	CP001699
BGC0001392	ACU62764	DeepBGC-protein-unique	A0A979GXT0	CP001699
BGC0001393	CCB53257	DeepBGC-protein-unique		
BGC0001393	CCB53258	DeepBGC-protein-unique		
BGC0001393	CCB53259	DeepBGC-protein-unique		
BGC0001393	CCB53260	DeepBGC-protein-unique		
BGC0001393	CCB53261	DeepBGC-protein-unique		
BGC0001393	CCB53262	DeepBGC-protein-unique		
BGC0001393	CCB53263	DeepBGC-protein-unique		
BGC0001393	CCB53264	DeepBGC-protein-unique		
BGC0001393	CCB53265	DeepBGC-protein-unique		
BGC0001393	CCB53266	DeepBGC-protein-unique		
BGC0001393	CCB53267	DeepBGC-protein-unique		
BGC0001393	CCB53268	DeepBGC-protein-unique		
BGC0001393	CCB53269	DeepBGC-protein-unique		
BGC0001393	CCB53270	DeepBGC-protein-unique		
BGC0001393	CCB53271	DeepBGC-protein-unique		
BGC0001394	AGC45616	DeepBGC-protein-unique	L7U9K4	CP004025
BGC0001394	AGC45618	DeepBGC-protein-unique	L7UC15	CP004025
BGC0001394	AGC45619	DeepBGC-protein-unique	L7UGP7	CP004025
BGC0001394	AGC45620	DeepBGC-protein-unique	L7UCM4	CP004025
BGC0001394	AGC45621	DeepBGC-protein-unique	L7U9K9	CP004025
BGC0001394	AGC45622	DeepBGC-protein-unique	L7UDD5	CP004025
BGC0001394	AGC45623	DeepBGC-protein-unique	L7UC18	CP004025
BGC0001394	AGC45624	DeepBGC-protein-unique	L7UGQ3	CP004025
BGC0001394	AGC45625	DeepBGC-protein-unique	L7UCN0	CP004025
BGC0001394	AGC45626	DeepBGC-protein-unique	L7U9L3	CP004025
BGC0001394	AGC45627	DeepBGC-protein-unique	L7UDD9	CP004025
BGC0001397	ALU98527	DeepBGC-protein-unique	A0A0U3MQH4	CP013739
BGC0001397	ALU98419	DeepBGC-protein-unique	A0A0U3M9R0	CP013739
BGC0001397	ALU98420	DeepBGC-protein-unique	A0A0U3DD31	CP013739
BGC0001397	ALU98528	DeepBGC-protein-unique	A0A0U2TBQ3	CP013739
BGC0001397	ALU98421	DeepBGC-protein-unique	A0A0U3CA03	CP013739
BGC0001397	ALU98422	DeepBGC-protein-unique	A0A0U3L0I9	CP013739
BGC0001397	ALU98423	DeepBGC-protein-unique	A0A0U3BNK3	CP013739
BGC0001397	ALU98424	DeepBGC-protein-unique	A0A0U3LRU7	CP013739
BGC0001397	ALU98425	DeepBGC-protein-unique	A0A0U3M2A4	CP013739
BGC0001397	ALU98426	DeepBGC-protein-unique	A0A0U3ME95	CP013739
BGC0001397	ALU98529	DeepBGC-protein-unique	A0A0U3KWB5	CP013739
BGC0001397	ALU98427	DeepBGC-protein-unique	A0A0U3LTB0	CP013739
BGC0001397	ALU98530	DeepBGC-protein-unique	A0A0U3M720	CP013739
BGC0001397	ALU98428	DeepBGC-protein-unique	A0A0U3LQQ9	CP013739
BGC0001397	ALU98429	DeepBGC-protein-unique	A0A0U3KHV7	CP013739
BGC0001397	ALU98430	DeepBGC-protein-unique	A0A0U3KRF8	CP013739
BGC0001397	ALU98431	DeepBGC-protein-unique	A0A0U3MQ37	CP013739
BGC0001397	ALU98432	DeepBGC-protein-unique	A0A0U2TBB6	CP013739
BGC0001397	ALU98433	DeepBGC-protein-unique	A0A0U3KVX8	CP013739
BGC0001397	ALU98434	DeepBGC-protein-unique	A0A0U3M6Q4	CP013739
BGC0001397	ALU98435	DeepBGC-protein-unique	A0A0U3M9S7	CP013739
BGC0001397	ALU98531	DeepBGC-protein-unique	A0A0U3MA31	CP013739
BGC0001397	ALU98437	DeepBGC-protein-unique	A0A0U3CA27	CP013739
BGC0001397	ALU98438	DeepBGC-protein-unique	A0A0U3L0L0	CP013739
BGC0001397	ALU98439	DeepBGC-protein-unique	A0A0U3BNM7	CP013739
BGC0001397	ALU98440	DeepBGC-protein-unique	A0A0U3LRW5	CP013739
BGC0001397	ALU98441	DeepBGC-protein-unique	A0A0U3M2C1	CP013739
BGC0001397	ALU98442	DeepBGC-protein-unique	A0A0U3MEB4	CP013739
BGC0001397	ALU98443	DeepBGC-protein-unique	A0A0U3LTD2	CP013739
BGC0001397	ALU98444	DeepBGC-protein-unique	A0A0U3LQS8	CP013739
BGC0001397	ALU98445	DeepBGC-protein-unique	A0A0U3KHX7	CP013739
BGC0001397	ALU98532	DeepBGC-protein-unique	A0A0U3DDG6	CP013739
BGC0001397	ALU98446	DeepBGC-protein-unique	A0A0U3KRH8	CP013739
BGC0001397	ALU98448	DeepBGC-protein-unique	A0A0U2TBD8	CP013739
BGC0001397	ALU98449	DeepBGC-protein-unique	A0A0U3KW02	CP013739
BGC0001397	ALU98450	DeepBGC-protein-unique	A0A0U3M6R9	CP013739
BGC0001397	ALU98451	DeepBGC-protein-unique	A0A0U3M9U4	CP013739
BGC0001397	ALU98533	DeepBGC-protein-unique	A0A0U3CAF1	CP013739
BGC0001397	ALU98453	DeepBGC-protein-unique	A0A0U3CA48	CP013739
BGC0001397	ALU98454	DeepBGC-protein-unique	A0A0U3L0M6	CP013739
BGC0001397	ALU98455	DeepBGC-protein-unique	A0A0U3BNP6	CP013739
BGC0001397	ALU98457	DeepBGC-protein-unique	A0A0U3M2D8	CP013739
BGC0001397	ALU98458	DeepBGC-protein-unique	A0A0U3MED2	CP013739
BGC0001397	ALU98459	DeepBGC-protein-unique	A0A0U3LTF3	CP013739
BGC0001397	ALU98460	DeepBGC-protein-unique	A0A0U3LQU3	CP013739
BGC0001397	ALU98461	DeepBGC-protein-unique	A0A0U3KHZ3	CP013739
BGC0001397	ALU98462	DeepBGC-protein-unique	A0A0U3KRJ9	CP013739
BGC0001397	ALU98463	DeepBGC-protein-unique	A0A0U3MQ97	CP013739
BGC0001397	ALU98534	DeepBGC-protein-unique	A0A0U3L0X4	CP013739
BGC0001397	ALU98464	DeepBGC-protein-unique	A0A0U2TBG2	CP013739
BGC0001397	ALU98465	DeepBGC-protein-unique	A0A0U3KW23	CP013739
BGC0001397	ALU98468	DeepBGC-protein-unique	A0A0U3DD74	CP013739
BGC0001398	AMR44274	DeepBGC-protein-unique	A0A142I722	KU645826
BGC0001398	AMR44275	DeepBGC-protein-unique	A0A142I723	KU645827
BGC0001398	AMR44276	DeepBGC-protein-unique	A0A142I724	KU645828,LC646903
BGC0001398	AMR44277	DeepBGC-protein-unique	A0A142I725	KU645829
BGC0001398	AMR44278	DeepBGC-protein-unique	A0A142I726	KU645830
BGC0001398	AMR44280	DeepBGC-protein-unique	A0A142I728	KU645832
BGC0001398	AMR44281	DeepBGC-protein-unique	A0A142I729	KU645833,LC646903
BGC0001398	AMR44283	DeepBGC-protein-unique	A0A142I731	KU645835
BGC0001398	AMR44284	DeepBGC-protein-unique	A0A142I732	KU645836
BGC0001398	AMR44285	DeepBGC-protein-unique	A0A142I733	KU645837
BGC0001398	AMR44287	DeepBGC-protein-unique	A0A142I735	KU645839
BGC0001398	AMR44288	DeepBGC-protein-unique	A0A142I736	KU645840
BGC0001398	AMR44289	DeepBGC-protein-unique	A0A142I737	KU645841
BGC0001398	AMR44290	DeepBGC-protein-unique	A0A142I738	KU645842
BGC0001398	AMR44291	DeepBGC-protein-unique	A0A142I739	KU645843,LC646903
BGC0001398	AMR44292	DeepBGC-protein-unique	A0A142I740	KU645844
BGC0001399	CBF76038	DeepBGC-protein-unique	Q5B7I5	BN001302
BGC0001399	CBF76040	DeepBGC-protein-unique	Q5B7I6	BN001302
BGC0001399	CBF76042	DeepBGC-protein-unique	Q5B7I7	BN001302
BGC0001399	CBF76044	DeepBGC-protein-unique	Q5B7I8	BN001302,AACD01000059
BGC0001399	CBF76046	DeepBGC-protein-unique	Q5B7I9	BN001302
BGC0001400	EAU29807	DeepBGC-protein-unique	Q0C9L8	CH476608
BGC0001400	EAU29808	DeepBGC-protein-unique	Q0C9L7	CH476608
BGC0001400	EAU29809	DeepBGC-protein-unique	Q0C9L6	CH476608
BGC0001400	EAU29810	DeepBGC-protein-unique	Q0C9L5	CH476608
BGC0001400	EAU29811	DeepBGC-protein-unique	Q0C9L4	CH476608
BGC0001403	EAL89350	DeepBGC-protein-unique	Q4WQY4	AAHF01000005
BGC0001403	EAL89349	DeepBGC-protein-unique	Q4WQY5	AAHF01000005
BGC0001403	EAL89348	DeepBGC-protein-unique	Q4WQY6	AAHF01000005
BGC0001403	EAL89347	DeepBGC-protein-unique	Q4WQY7	AAHF01000005
BGC0001403	EAL89346	DeepBGC-protein-unique	Q4WQY8	AAHF01000005
BGC0001403	EAL89345	DeepBGC-protein-unique	Q4WQY9	AAHF01000005
BGC0001403	EAL89344	DeepBGC-protein-unique	Q4WQZ0	AAHF01000005
BGC0001403	EAL89343	DeepBGC-protein-unique	Q4WQZ1	AAHF01000005
BGC0001403	EAL89342	DeepBGC-protein-unique	Q4WQZ2	AAHF01000005
BGC0001403	EAL89341	DeepBGC-protein-unique	Q4WQZ3	AAHF01000005
BGC0001403	EAL89339	DeepBGC-protein-unique	Q4WQZ5	AAHF01000005
BGC0001403	EAL89338	DeepBGC-protein-unique	Q4WQZ6	AAHF01000005
BGC0001403	EAL89337	DeepBGC-protein-unique	Q4WQZ7	AAHF01000005
BGC0001404	CAP95402	DeepBGC-protein-unique	B6HN75	AM920436
BGC0001404	CAP95403	DeepBGC-protein-unique	B6HN76	AM920436
BGC0001404	CAP95404	DeepBGC-protein-unique	B6HN77	AM920436
BGC0001404	CAP95405	DeepBGC-protein-unique	B6HNK3	AM920436
BGC0001404	CAP95406	DeepBGC-protein-unique	B6HNK4	AM920436
BGC0001404	CAP95407	DeepBGC-protein-unique	B6HNK5	AM920436
BGC0001404	CAP95408	DeepBGC-protein-unique	B6HNK6	AM920436
BGC0001405	EAQ86380	DeepBGC-protein-unique	Q2GWM1	CH408033
BGC0001405	EAQ86381	DeepBGC-protein-unique	Q2GWM0	CH408033
BGC0001405	EAQ86382	DeepBGC-protein-unique	Q2GWL9	CH408033
BGC0001405	EAQ86384	DeepBGC-protein-unique	Q2GWL7	CH408033
BGC0001405	EAQ86385	DeepBGC-protein-unique	Q2GWL6	CH408033
BGC0001405	EAQ86386	DeepBGC-protein-unique	Q2GWL5	CH408033
BGC0001405	EAQ86387	DeepBGC-protein-unique	Q2GWL4	CH408033
BGC0001405	EAQ86388	DeepBGC-protein-unique	Q2GWL3	CH408033
BGC0001405	EAQ86389	DeepBGC-protein-unique	Q2GWL2	CH408033
BGC0001405	EAQ86390	DeepBGC-protein-unique	Q2GWL1	CH408033
BGC0001405	EAQ86391	DeepBGC-protein-unique	Q2GWL0	CH408033
BGC0001405	EAQ86392	DeepBGC-protein-unique	Q2GWK9	CH408033
BGC0001405	EAQ86393	DeepBGC-protein-unique	Q2GWK8	CH408033
BGC0001405	EAQ86394	DeepBGC-protein-unique	Q2GWK7	CH408033
BGC0001405	EAQ86395	DeepBGC-protein-unique	Q2GWK6	CH408033
BGC0001405	EAQ86396	DeepBGC-protein-unique	Q2GWK5	CH408033
BGC0001405	EAQ86397	DeepBGC-protein-unique	Q2GWK4	CH408033
BGC0001407	EFI65089	DeepBGC-protein-unique		
BGC0001407	EFI65090	DeepBGC-protein-unique		
BGC0001407	EFI65091	DeepBGC-protein-unique		
BGC0001407	EFI65092	DeepBGC-protein-unique		
BGC0001407	EFI65093	DeepBGC-protein-unique		
BGC0001407	EFI65094	DeepBGC-protein-unique		
BGC0001407	EFI65095	DeepBGC-protein-unique		
BGC0001407	EFI65096	DeepBGC-protein-unique		
BGC0001407	EFI65097	DeepBGC-protein-unique		
BGC0001407	EFI65098	DeepBGC-protein-unique		
BGC0001408	AAW74608	DeepBGC-protein-unique	Q5H363	AE013598
BGC0001408	AAW74609	DeepBGC-protein-unique	Q5H362	AE013598
BGC0001408	AAW74610	DeepBGC-protein-unique	Q5H361	AE013598
BGC0001408	AAW74611	DeepBGC-protein-unique	Q5H360	AE013598
BGC0001408	AAW74612	DeepBGC-protein-unique	Q5H359	AE013598
BGC0001408	AAW74613	DeepBGC-protein-unique	Q5H358	AE013598
BGC0001408	AAW74614	DeepBGC-protein-unique	Q5H357	AE013598
BGC0001415	CDG12863	DeepBGC-protein-unique	A0ABC9IJF7	HG326223
BGC0001415	CDG12864	DeepBGC-protein-unique	A0ABC9IJI6	HG326223
BGC0001415	CDG12865	DeepBGC-protein-unique	A0ABC9IJI8	HG326223
BGC0001415	CDG12866	DeepBGC-protein-unique	A0ABC9IK18	HG326223
BGC0001415	CDG12867	DeepBGC-protein-unique	A0ABC9IJ77	HG326223
BGC0001415	CDG12868	DeepBGC-protein-unique	A0ABC9IJC5	HG326223
BGC0001415	CDG12869	DeepBGC-protein-unique	A0ABC9IJB8	HG326223
BGC0001416	KPN90367	DeepBGC-protein-unique		
BGC0001416	KPN90368	DeepBGC-protein-unique		
BGC0001416	KPN90369	DeepBGC-protein-unique		
BGC0001416	KPN93065	DeepBGC-protein-unique		
BGC0001416	KPN90370	DeepBGC-protein-unique		
BGC0001416	KPN90371	DeepBGC-protein-unique		
BGC0001416	KPN90372	DeepBGC-protein-unique		
BGC0001416	KPN90373	DeepBGC-protein-unique		
BGC0001416	KPN90374	DeepBGC-protein-unique		
BGC0001416	KPN90375	DeepBGC-protein-unique		
BGC0001416	KPN92955	DeepBGC-protein-unique		
BGC0001416	KPN93063	DeepBGC-protein-unique		
